ring_id   nest_id   star_count
   7383      5646        93073
   7384      5645        98139
   7385      5650       101430
   7386      5649       108629
   7387      5310       116004
   7388      5309       131561
   7389      5346       144199
   7390      5345       163108
   7391      5326       156819
   7392      5325       217131
   7393      5330       252564
   7394      5329       330735
   7395      5246       460072
   7396      5245       527774
   7397      5410       786178
   7398      5409      1526075
   7399      5390      1362332
   7400      5389       993788
   7401      5394       672652
   7402      5393       494583
   7403     10174       381283
   7404     10173       306574
   7405     10210       259426
   7406     10209       223231
   7407     10190       198392
   7408     10189       178949
   7409     10194       163864
   7410     10193       152961
   7411     10110       143774
   7412     10109       135175
   7413      6690       127577
   7415      6670       117304
   7416      6669       115145
   7417      6674       113196
   7418      6673       111028
   7419      6334       108549
   7420      6333       107070
   7421      6370       108576
   7422      6369       107911
   7423      6350       107264
   7424      6349       107411
   7425      6354       109734
   7426      6353       111489
   7427      6270       113938
   7428      6269       117481
   7429      6434       121247
   7430      6433       125439
   7431      6414       130680
   7432      6413       135545
   7433      6418       143014
   7434      6417       150955
   7435     11198       161589
   7436     11197       171853
   7437     11234       184980
   7438     11233       203039
   7439     11214       222481
   7440     11213       242616
   7441     11218       266035
   7442     11217       293512
   7443     11134       331828
   7444     11133       368776
   7445      7714       419736
   7446      7713       492809
   7447      7694       587283
   7448      7693       627893
   7449      7698       709624
   7450      7697      1093687
   7451      7358      1264996
   7452      7357      1901672
   7453      7394      2490751
   7454      7393      3657338
